county_name,pct_suspended,pct_incarcerated,pct_expelled,pct_referred
Hillsdale,0.045932223,0.005051819,0.000236155,0.003778486
Houghton,0.015353311,0.002051591,0.000369959,0.001479837
Huron,0.040120087,0.003784589,0,0.00191048
Ingham,0.017450042,0.005722344,0.000891266,0.000656722
Ionia,0.029201694,0.005126442,0.000505657,0.00044245
Iosco,0,0.005351381,0,0
Iron,0.003003003,0.005915615,0,0.003003003
Isabella,0.015770609,0.006291641,0,0.003345281
Jackson,0.03100615,0.007364093,0.000361738,0.002997261
Kalamazoo,0.037336895,0.006008811,0.000500793,0.004034165
Kalkaska,0.064155386,0.00868156,0,0
Kent,0.029462349,0.006524909,0.001303942,0.0017873
Keweenaw,0,0.000934143,0,0
Lake,0.051105596,0.007111501,0.000902527,0.001466606
Lapeer,0.018557769,0.002731931,0.000282606,0.000894918
Leelanau,0.018957346,0.002981737,0,0.003159558
Lenawee,0.034843676,0.005963591,0,0.003173746
Livingston,0.010891248,0.003698213,0.0008713,0.000596153
Mackinac,0.022222222,0.002818438,0,0.002962963
Macomb,0.022431982,0.003520892,0.00047196,0.002345919
Manistee,0.0314778,0.004497138,0,0
Marquette,0.046755455,0.003143911,0,0
Mason,0.021298174,0.005620135,0.000676133,0.00540906
Mecosta,0.001914486,0.00516144,0.000638162,0
Menominee,0.036676647,0.002615041,0,0.000748503
Midland,0.012630198,0.005876791,0.006233085,0.000492086
Missaukee,0.04361874,0.00505252,0.001615509,0.006865913
Monroe,0.021438816,0.005617865,0.000226466,0.001736242
Montmorency,0.053106212,0.004689832,0,0.00501002
Muskegon,0.019029841,0.010162838,0.000648155,0.003266703
Newaygo,0.064444444,0.008297801,0.000555556,0.000555556
Oakland,0.017944467,0.00483425,0.000236845,0.000599078
Oceana,0.021859948,0.004264392,0.00148203,0.000741015
Ontonagon,0,0.001740506,0,0
Oscoda,0.035502959,0.007403376,0,0.003944773
Ottawa,0.011559048,0.002338889,0.000797176,0.003359526
Presque Isle,0.002412545,0.005383373,0.002412545,0
Saginaw,0.034685289,0.010020595,0.000878694,9.25E-05
St. Clair,0.007198153,0.006817033,0.000181086,0.000271628
St. Joseph,0.039805396,0.007681071,0.000442282,0.00398054
Sanilac,0.004473363,0.004343675,0,0.001626678
Schoolcraft,0.019698725,0.004478877,0,0.002317497
Shiawassee,0.134388071,0.005125748,0.000363702,0.000363702
Tuscola,0.073473524,0.005994983,0.000506714,0
Van Buren,0.034816942,0.00604828,0.001076813,0.003050969
Washtenaw,0.018269231,0.004093439,0.000339367,0.000584465
Wayne,0.02352232,0.008451786,0.000590388,0.000627676
Aitkin,0.032987398,0.003904036,0,0.010378058
Anoka,0.045799056,0.00200451,0.000647415,0.00640718
Becker,0.026458952,0.00521367,0,0.006099571
Beltrami,0.005321558,0.005079044,0,0.000226449
Benton,0.034889336,0.003540277,0.000241449,0.003501006
Big Stone,0.021195652,0.001775148,0,0.002717391
Blue Earth,0.025850023,0.003181222,0,0.004366558
Brown,0.026245945,0.001622734,0.000589797,0.00501327
Carlton,0.031906615,0.0029491,0,0.004824903
Carver,0.0080016,0.001181885,0,0.00210042
Cass,0.028952409,0.004003231,0.000515692,0.001178724
Chippewa,0.026321761,0.002402651,0,0.000453823
Chisago,0.042545374,0.001956947,0.000146962,0.003086193
Clay,0.003156566,0.003602055,0.000841751,0.008838384
Clearwater,0.052489906,0.005465103,0,0
Cook,0.045064378,0.000771159,0,0.008583691
Cottonwood,0.022845953,0.003461405,0.001305483,0.001958225
Crow Wing,0.039497307,0.004763417,0.005385996,0.001346499
Dakota,0.012576044,0.001697955,0.000204489,0.001712591
Dodge,0.008658495,0.003525175,0,0.00168672
Douglas,0.015018455,0.003315962,0,0.002418226
Faribault,0.010666667,0.00397135,0,0.002666667
Fillmore,0.019082473,0.001735358,0.001045615,0.000522807
Freeborn,0.057583703,0.004655825,0,0.008773699
Goodhue,0.023279352,0.002428974,0,0.007995951
Grant,0.007712082,0.001343409,0,0
Hennepin,0.01610148,0.003005121,0,0.006215569
Houston,0.008578431,0.001970286,0,0.000490196
Hubbard,0.018418202,0.004637681,0,0.009750813
Isanti,0.027484144,0.002916601,0,0.00422833
Itasca,0.019503546,0.004809071,0,0.001289491
Jackson,0.022032374,0.001848429,0,0.001798561
Kanabec,0.03471027,0.005373992,0,0.002294894
Kandiyohi,0.015288674,0.004354786,0.001207001,0.014081674
Kittson,0.008628955,0.000555803,0,0
Koochiching,0.037880604,0.002598991,0,0.001918005
Lac qui Parle,0.024107143,0.002141939,0,0
Lake,0.017445918,0.002895032,0,0
Lake of the Woods,0.016161616,0.001534919,0,0.001346801
Le Sueur,0.011577729,0.001335644,0,0.001999789
Lincoln,0.020646937,0.002084781,0,0
Lyon,0.028022599,0.003999531,0,0.00180791
McLeod,0.026493506,0.002479247,0,0.003766234
Mahnomen,0.079268293,0.003654971,0.00152439,0
Marshall,0.026326786,0.005302227,0,0.001253656
Martin,0.021578648,0.003085059,0,0.006246451
Meeker,0.015769166,0.00281434,0,0.001342057
Morrison,0.020263672,0.003013057,0,0.005859375
Mower,0.009689922,0.004751258,0,0.007751938
Murray,0.027260926,0.001661227,0,0.002596279
Nicollet,0.017811705,0.001455781,0,0.001272265
Nobles,0.006190753,0.002363224,0.000386922,0.000773844
Norman,0.010617761,0.00631762,0,0
Olmsted,0.019418448,0.003142669,0,0.002902758
Otter Tail,0.019657662,0.002712855,0,0.000802354
Pennington,0,0.004528088,0,0
Polk,0.012980402,0.01049174,0,0.002799695
Pope,0.037924152,0.002619296,0,0.003992016
Ramsey,0.018320365,0.004234799,9.19E-05,0.007056903
Redwood,0.028,0.004048196,0,0.007333333
Rice,0.030143708,0.001841108,0,0.004907115
Rock,0,0.00174942,0,0.005194805
Roseau,0.00754717,0.002968316,0,0.00754717
St. Louis,0.030349722,0.003063246,9.34E-05,0.004529112
Scott,0.011383308,0.002388164,0,0.001678644
Sherburne,0.011451792,0.007582823,0,0.008865903
Stearns,0.006880734,0.003184546,0,0
Steele,0.038017516,0.003625188,0.000398089,0.013734076
Todd,0.027515723,0.001837035,0,0.004716981
Traverse,0.033333333,0.002940312,0,0.016666667
Wabasha,0.018294323,0.002226035,0,0.001614205
Washington,0.007523626,0.001548076,0,0
Winona,0.011464968,0.002298537,0,0
Wright,0.014876736,0.002012355,0.000566733,0.001841882
Adair,0.051585014,0.00587343,0,0.001729107
Andrew,0.04695089,0.005259204,0,0.001079331
Atchison,0.030376671,0.003687996,0,0.004860267
Audrain,0.072235959,0.010961478,0.000706464,0.006534793
Barry,0.100134258,0.00701953,0,0.01387335
Barton,0.078787879,0.00566642,0.002651515,0.003030303
Bates,0.109190888,0.011806232,0,0.004713276
Benton,0.099535747,0.006335797,0,0.008356546
Bollinger,0.041105895,0.00528592,0.000208659,0.002503912
Boone,0.047819676,0.006236216,0,0.004634506
Buchanan,0.068033743,0.01195432,0,0.007406899
Butler,0.108486679,0.008820312,0.0003662,0.004394397
Caldwell,0.062116878,0.021614151,0,0.0044953
Callaway,0.085318442,0.007076266,0,0.007280696
Camden,0.067086462,0.008151928,0.002179705,0.006296924
Carroll,0.031434185,0.008060954,0,0.017681729
Carter,0,0.002997318,0,0
Cass,0.037898814,0.004320663,0.000184422,0.002612651
Cedar,0.111445783,0.005952813,0,0.012424699
Chariton,0.062219731,0.007716453,0,0.003363229
Christian,0.06070621,0.004663624,0,0.001652461
Clark,0.032416133,0.008118295,0,0
Clay,0.04517743,0.004818629,0,0.001345442
Clinton,0.04040404,0.005641749,0,0
Cole,0.068926123,0.006933312,0,0.001523229
Cooper,0.043307087,0.008973194,0,0
Crawford,0.091074681,0.009959544,0.00096432,0.002464374
Dade,0.067755102,0.004113588,0,0
Dallas,0.08540789,0.006620103,0.004212945,0.00382995
Daviess,0.076190476,0.008432719,0,0.000732601
DeKalb,0.038461538,0.007597942,0,0
Dent,0.072089314,0.008150271,0,0.010526316
Douglas,0.108113069,0.006921703,0,0.003303965
Dunklin,0.132205391,0.01768433,0,0.001967342
Franklin,0.074964548,0.004678547,0.000128916,0.006703623
Gasconade,0.025974026,0.004719958,0,0
Gentry,0.020057307,0.002532138,0,0
Greene,0.109491306,0.007623736,0,0.001081014
Grundy,0.039269406,0.008506525,0,0.005479452
Harrison,0.03003003,0.00860675,0,0
Henry,0.046235139,0.011541595,0.000660502,0.001321004
Hickory,0.209558824,0.004172462,0,0
Holt,0.023076923,0.008278867,0,0.006153846
Howard,0.009708738,0.006443425,0,0
Howell,0.035499398,0.005416418,0,0
Iron,0.05959596,0.008787011,0,0.002020202
Jackson,0.093872188,0.005548024,0.000128197,0.013236331
Jasper,0.07138745,0.005986588,0.000143926,0.001943005
Jefferson,0.058695049,0.00427422,3.47E-05,0.00187214
Johnson,0.052076636,0.007824006,0,0.002314517
Knox,0.008298755,0.001724138,0,0.004149378
Laclede,0.083640655,0.010778947,0,0
Lafayette,0.115231458,0.013704888,0.00049776,0.00049776
Lawrence,0.084094185,0.006824864,0,0.014416146
Lewis,0.014018692,0.003362674,0,0
Lincoln,0.088941446,0.007247454,0.001003368,0.008886978
Livingston,0.04703754,0.014792899,0,0
McDonald,0.048584048,0.00565421,0.000519615,0.003464103
Macon,0.071198713,0.005686591,0,0.000804505
Madison,0.072965388,0.007249919,0,0.00748363
Maries,0.103409726,0.00298112,0,0.002235886
Marion,0.08406159,0.010776986,0.000416146,0.01602164
Mercer,0.01843318,0.008733624,0,0
Miller,0.109459168,0.010923015,0,0.00280112
Mississippi,0.081649151,0.012643029,0,0.00323363
Moniteau,0.116831683,0.006095625,0,0
Monroe,0.132873167,0.006502396,0.000575209,0.001725626
New Madrid,0.176107325,0.014232741,0,0
Newton,0.038709677,0.004008291,0,0
Nodaway,0.077249903,0.004321334,0,0.00811124
Oregon,0.024261603,0.002196394,0.002109705,0
Ozark,0.055299539,0.007900558,0,0.00921659
Pemiscot,0.137142857,0.015463338,0,0.001904762
Pettis,0.049206604,0.010853852,0,0.000961693
Phelps,0.055967633,0.009905828,0,0.002697235
Pike,0.070838253,0.009994627,0,0.00472255
Platte,0.052670562,0.004857177,0,0.002468933
Polk,0.0472103,0.005847577,0,0.00286123
Pulaski,0.066087354,0.005417599,0,0.000686028
Putnam,0.090976331,0.008191685,0,0.00147929
Randolph,0.05008489,0.013470173,0,0.001697793
Ray,0.082758621,0.009678819,0,0.012068966
Reynolds,0.031311155,0.006193868,0.003913894,0.003913894
Ripley,0.126126126,0.006866953,0,0
St. Charles,0.043173806,0.004175494,0,0.002800985
St. Clair,0.03125,0.020341484,0,0
Ste. Genevieve,0.094602939,0.011702424,0,0.002964061
St. Francois,0.091765421,0.012646356,0.001215436,0.019143118
St. Louis,0.085577255,0.004512027,7.08E-05,0.003212134
St. Louis,0.102330707,0.004512027,0,0.002163354
Saline,0.094362745,0.01532897,0,0.000612745
Scott,0.084229391,0.009441184,0,0.001194743
Shannon,0.086369771,0.003737642,0,0
Stoddard,0.040580666,0.007953821,0,0.003959089
Stone,0.111864407,0.006823782,0.001129944,0.002259887
Sullivan,0.058504875,0.004617516,0,0
Taney,0.122273249,0.009238049,0,0
Texas,0.076479076,0.006155045,0,0.002886003
Vernon,0.059717698,0.009740416,0.019543974,0.001447702
Webster,0.062146893,0.004732077,0.001883239,0.001883239
Wright,0.060529634,0.008094307,0,0.005044136
Adams,0.180222841,0.009467161,0.002228412,0.010306407
Alcorn,0.098412698,0.013253206,0,0.003341688
Amite,0.127866574,0.00848249,0.001389854,0
Attala,0.005106383,0.009258775,0,0.002269504
Benton,0,0.006238964,0,0
Bolivar,0.063697437,0.019809266,0.000497636,0.000995272
Calhoun,0.048703849,0.009517335,0,0
Carroll,0.184782609,0.038267778,0,0
Chickasaw,0.09861064,0.029178177,0.000677736,0.000677736
Choctaw,0.206090652,0.007924305,0,0
Claiborne,0.125083612,0.007107709,0,0.066889632
Clarke,0.138832315,0.008342975,0,0.000678887
Coahoma,0.137390064,0.014375918,0.001663894,0.000475398
Copiah,0.17004717,0.007548215,0.000943396,0.003537736
Covington,0,0.002863539,0,0.002494543
DeSoto,0.123781148,0.007087943,0.003280366,0.002076562
Forrest,0.137221593,0.01179941,0.00018875,0.000660627
Franklin,0.015022861,0.006346789,0.003919007,0.004572175
George,0.119929895,0.019595672,0.001001502,0
Greene,0.071701721,0.004128184,0,0.000956023
Grenada,0.13485071,0.015598886,0.000978953,0
Hancock,0.137190248,0.008397635,0.001798561,0.011890488
Harrison,0.101446547,0.01222641,0.001129624,0.005302959
Hinds,0.047807944,0.005598736,0.000669723,0.000618206
Holmes,0.048414986,0.024251449,0,0
Humphreys,0.01438435,0.009706571,0.001150748,0.001150748
Issaquena,0.035634744,0.064911026,0,0.002227171
Itawamba,0.035189803,0.005220368,0,0.003879191
Jackson,0.128562666,0.008070726,0.000899612,0.002739726
Jasper,0.041425021,0.004609692,0,0
Jefferson,0.156467854,0.050176401,0,0.003098373
Jefferson Davis,0.065756824,0.005186982,0,0
Jones,0.062730917,0.007257994,0.000471661,0.004166339
Kemper,0.126457399,0.046719007,0,0
Lafayette,0.076592202,0.006324803,0.002220064,0
Lamar,0.137960829,0.005279634,0.002688172,0.001632104
Lauderdale,0.146693387,0.013559998,0.004649299,0.003206413
Lawrence,0.070756829,0.008587786,0.000895656,0.000895656
Leake,0.092674617,0.022738996,0,0
Lee,0.124254534,0.009616177,0.000983707,0.003197049
Leflore,0.147811256,0.01076878,0.002084518,0
Lincoln,0.080294256,0.009188847,0.001095633,0
Lowndes,0.117131559,0.016356977,0.000427487,0.001603078
Madison,0.046201297,0.010652102,0.000314723,0.000125889
Marion,0.144061101,0.011050996,0,0.002633658
Marshall,0.036371509,0.006474445,0,0
Monroe,0.10992786,0.008075668,0.000343525,0
Montgomery,0.070175439,0.007186761,0,0
Neshoba,0.210507441,0.007523893,0.001255155,0.000717231
Newton,0.179310345,0.006133544,0,0.00137931
Noxubee,0.135008767,0.006152733,0,0
Panola,0.031811185,0.011016481,0.001539251,0.00324953
Pearl River,0.089796724,0.010742294,0.000789422,0.000394711
Perry,0.020580475,0.00849363,0.001055409,0
Pike,0.07815553,0.012718442,0.000521037,0.002084147
Pontotoc,0.058752792,0.007269053,0.001717918,0.001030751
Prentiss,0.011409943,0.009305796,0,0
Quitman,0.108678021,0.009726133,0,0.01054339
Rankin,0.086654525,0.008612203,0.00067765,0.000254119
Scott,0.114901561,0.011729791,0.000339443,0.00101833
Simpson,0.127100271,0.007885461,0.001084011,0
Smith,0.038039503,0.004435409,0.000731529,0
Stone,0.028287462,0.029239766,0,0
Tallahatchie,0.168530351,0.009893048,0,0
Tate,0.13347548,0.009239993,0.000426439,0.000852878
Tippah,0.021337127,0.005320116,0.000948317,0.000948317
Tishomingo,0.014906438,0.007847361,0.000634317,0.000634317
Tunica,0.195339806,0.018759571,0.001553398,0.005048544
Union,0.122062923,0.008360662,0.001194743,0.002190362
Walthall,0.144089295,0.007404416,0.002029427,0
Warren,0.224824894,0.009463853,0.000229647,0.00643013
Washington,0.063220624,0.015631105,0,0.000777303
Wayne,0.043686415,0.010314318,0.001196888,0
Webster,0.05837425,0.00643928,0,0
Winston,0.084131327,0.023884416,0,0
Yalobusha,0.331775701,0.008563581,0.001168224,0
Beaverhead,0.0210615,0.000860123,0,0.00673968
Big Horn,0.115482234,0.002820982,0.002538071,0.005076142
Blaine,0.038834951,0.000303214,0.006131834,0.002043945
Broadwater,0.031131359,0.00428586,0.004555809,0.004555809
Carbon,0.045640541,0.002478756,0.000629525,0.001888574
Carter,0.022038567,0.00142516,0,0
Cascade,0.044197002,0.005031722,0,0.021927195
Chouteau,0.02265861,0.002847436,0.003021148,0
Custer,0.022274326,0.001011463,0,0.002344666
Daniels,0,0,0,0
Dawson,0.047399605,0.016576712,0,0.001316656
Deer Lodge,0.039181287,0.002593473,0,0.001169591
Fallon,0.012237762,0.001430332,0.008741259,0
Fergus,0.022296544,0.001272223,0,0
Flathead,0.021655066,0.001066408,0.000421852,0.005905927
Gallatin,0.024892912,0.001414645,0.000161642,0.001373959
Garfield,0.023391813,0.001029882,0,0
Glacier,0.092884683,0.001068158,0.001402033,0
Golden Valley,0.02020202,0,0,0
Granite,0.024937656,0.000651678,0,0
Hill,0.03358209,0.003631961,0.002713704,0.004748982
Jefferson,0.015586035,0.001486664,0,0.002493766
Judith Basin,0.007633588,0.001394294,0,0
Lake,0.037321625,0.001617844,0.000243932,0.009147457
Lewis and Clark,0.033800406,0.00108996,0.000427853,0.011338111
Liberty,0,0.002865435,0,0
Lincoln,0.04233026,0.00108214,0.000838223,0.000838223
McCone,0,0,0,0
Madison,0.061997704,0.001229977,0,0
Meagher,0.02173913,0.004021033,0,0.02173913
Mineral,0.046931408,0.001658375,0,0.007220217
Missoula,0.025796524,0.003405781,0,0.000995655
Musselshell,0.022346369,0.001286174,0,0.004469274
Park,0.04045584,0.000955962,0,0
Petroleum,0.076923077,0.001263656,0,0
Phillips,0.025899281,0.00048158,0,0
Pondera,0.030666667,0.000967118,0,0
Powder River,0,0.000570451,0,0
Powell,0,0.001151079,0,0
Prairie,0.044198895,0,0,0
Ravalli,0.045604034,0.001181015,0.001315501,0.002850252
Richland,0.045757865,0.001165606,0,0.006196378
Roosevelt,0.145514675,0.00126274,0.003307152,0.015708971
Rosebud,0.014719411,0.003012696,0.001839926,0
Sanders,0.032284768,8.85E-05,0,0.021523179
Sheridan,0.028218695,0.000275938,0,0
Silver Bow,0.068019368,0.002207057,0,0.009453539
Stillwater,0.034700315,0.002439713,0.003154574,0.012618297
Sweet Grass,0.016129032,0,0,0
Teton,0,0,0,0.002257336
Toole,0.049780381,0.001172333,0,0
Treasure,0.033333333,0,0,0
Valley,0.031821798,0.00262674,0.00159109,0.019093079
Wheatland,0.021505376,0.000471032,0,0
Wibaux,0.037735849,0.015086176,0,0
Yellowstone,0.022263109,0.002563652,0.000367985,0.000965961
Alamance,0.043164535,0.00747327,0.000172831,0.003240581
Alexander,0.054906542,0.004448519,0,0
Alleghany,0.040693796,0.005952381,0,0
Anson,0,0.00639076,0.001161103,0.017416546
Ashe,0.0740625,0.009334672,0,0.00125
Avery,0.074694432,0.00516928,0,0
Beaufort,0.087515906,0.00941107,0.000282765,0.002686272
Bertie,0.020508614,0.002506143,0,0
Bladen,0.082084958,0.00579184,0.001231274,0.000410425
Brunswick,0.065869219,0.005565266,0,0
Buncombe,0.077426466,0.006072129,0.000206654,0.007749535
Burke,0.053287629,0.005463255,0,0.002181365
Cabarrus,0.051658613,0.00572772,0.000162875,5.43E-05
Caldwell,0.06729431,0.005424117,0,0.000982399
Camden,0.050847458,0.003568885,0,0.004766949
Carteret,0.11184521,0.005366596,0.000471921,0.009202454
Caswell,0.131475527,0.002944233,0,0
Catawba,0.067877234,0.005227536,0.00049636,0.000413633
Chatham,0.073742247,0.002870747,0.000459453,0
Cherokee,0.023936919,0.006304845,0.000563222,0
Chowan,0.116050538,0.004697393,0,0
Clay,0.032846715,0.003957784,0,0
Cleveland,0.099640934,0.009342032,0.000384714,0.003270069
Columbus,0.086007702,0.006866592,0.000466799,0.000233399
Craven,0.055272879,0.006447129,0.001254618,0.00425176
Cumberland,0.066350803,0.00646317,0.000194977,0.004094525
Currituck,0.087727945,0.002760837,0,0
Dare,0.055162937,0.00499254,0,0
Davidson,0.066350898,0.005966413,0.000868364,0.002881389
Davie,0.055748579,0.004005212,0.000315856,0.001895136
Duplin,0.062351779,0.006577841,0,0.002470356
Durham,0.047411524,0.005540559,0.000584966,0.014390173
Edgecombe,0.104111827,0.00912468,0.001815376,0.001769992
Forsyth,0.071641899,0.006745152,3.62E-05,0.004651836
Franklin,0.077668769,0.00492714,0.002219108,0.00023359
Gaston,0.088944254,0.006909239,0,0.000685145
Gates,0.100535396,0.001794565,0,0
Graham,0.124592834,0.003553009,0,0.008957655
Granville,0.132182491,0.003753416,0.002466091,0.003699137
Greene,0.101545254,0.006931915,0,0.004099653
Guilford,0.038817509,0.006991323,2.72E-05,0.005076764
Halifax,0.077046315,0.006238608,0.00029129,0.002767259
Harnett,0.046828891,0.004404336,0.000774031,0.000725654
Haywood,0.053613054,0.005459015,0,0.002742356
Henderson,0.060687746,0.004579116,0,0.000145709
Hertford,0.125569291,0.007467559,0,0
Hoke,0.008063587,0.007520853,0.000230388,0.000230388
Hyde,0.085072231,0.00386575,0,0.003210273
Iredell,0.088507314,0.005509525,7.37E-05,0.001584436
Jackson,0.078258547,0.002971623,0.000534188,0.003205128
Johnston,0.047657189,0.00433996,0.000343269,0.000343269
Jones,0.026315789,0.005997601,0,0
Lee,0.130430557,0.00499382,0.000194382,0.008844397
Lenoir,0.081066435,0.009246826,0,0
Lincoln,0.051873446,0.006067424,0,0.00068593
McDowell,0.068344751,0.004661594,0,0.000318624
Macon,0.048628151,0.003168493,0,0
Madison,0.069233921,0.010958386,0,0.000819336
Martin,0.09271327,0.013935364,0,0.001184834
Mecklenburg,0.045588531,0.004763926,0.000301467,0.001594426
Mitchell,0.047368421,0.007178745,0.001052632,0
Montgomery,0.085433165,0.005931155,0,0.001439885
Moore,0.038378711,0.005863627,0.000153822,0
New Hanover,0.048249294,0.00696811,0.000686551,0.002975055
Northampton,0.058438287,0.006132618,0,0.004534005
Onslow,0.073149382,0.004574351,0,0.003996194
Orange,0.022931358,0.003005092,0.000101466,0.000760996
Pamlico,0.071376012,0.009230531,0,0
Pasquotank,0.005237371,0.005491419,0.000337895,0.00135158
Pender,0.071060541,0.004395564,0.000429369,0.003542293
Perquimans,0.071551231,0.003866067,0,0
Person,0.072625698,0.009072375,0,0.003867641
Pitt,0.167255497,0.00713737,0.001371628,0.001080677
Polk,0.03041988,0.003235453,0,0.000856898
Randolph,0.07354502,0.004101815,0.000265346,0.005572263
Richmond,0.071353758,0.006413312,0,0.001047395
Robeson,0.055685423,0.008112885,0.001210553,0.000333946
Rockingham,0.066155395,0.007211068,0,0.000154931
Rowan,0.085341365,0.007482835,0.00060241,0.000803213
Rutherford,0.062675398,0.00725722,0.000467727,0.000467727
Sampson,0.134146341,0.009411544,0.000336417,0.002607233
Scotland,0.069601329,0.009218258,0,0
Stanly,0.056018519,0.004401075,0.000694444,0.002893519
Stokes,0.06607651,0.00530886,0.000316156,0.003319633
Surry,0.033294859,0.005321929,0.00071029,0.002929948
Swain,0.066286898,0.010728846,0,0
Transylvania,0.078453667,0.0044136,0.00113701,0.000568505
Tyrrell,0.133655395,0.00414432,0,0
Union,0.04065501,0.003150133,0,0.000684269
Vance,0.030226325,0.007033392,0.001340083,0.00163788
Wake,0.03843568,0.004085388,0.000125668,0.007609222
Warren,0.024111675,0.003787327,0.000846024,0.008037225
Washington,0.065805658,0.005756271,0,0
Watauga,0.016371078,0.003629556,0,0.007730787
Wayne,0.090832544,0.005813254,0.000105252,0.00331544
Wilkes,0.058061946,0.008216544,0.00059755,0.001394283
Wilson,0.027051178,0.006311749,0.00016247,0.00016247
Yadkin,0.054188948,0.004700754,0,0.001069519
Yancey,0.075089928,0.005355515,0,0
Adams,0.00118624,0.00041806,0,0
Barnes,0.025298157,0.004142651,0,0.003614022
Benson,0.020964833,0.004881342,0.000450857,0.008566276
Billings,0,0.001895063,0,0
Bottineau,0.020113461,0.002761207,0,0
Bowman,0.00811359,0.001757162,0,0
Burke,0.023468057,0,0,0.005215124
Burleigh,0.011454506,0.007049741,0,0.004466537
Cass,0.013126442,0.003338938,0,0.00117425
Cavalier,0.013610889,0.000259471,0,0.001601281
Dickey,0.014277216,0.000962649,0,0
Divide,0.004065041,0.004941777,0,0
Dunn,0.027226027,0.003005555,0.000684932,0.006678082
Eddy,0.042944785,0.003283045,0,0
Emmons,0.003327787,0.003488278,0,0
Foster,0.020618557,0.001490757,0,0.041237113
Golden Valley,0.126027397,0.001817537,0,0.005479452
Grand Forks,0.016853933,0.005544537,0,0.003537245
Grant,0.01910828,0.003381255,0,0
Griggs,0,0.001752081,0,0
Kidder,0,0,0,0
LaMoure,0,0,0,0
Logan,0.009345794,0,0,0
McHenry,0.008241758,0.001522843,0,0
McKenzie,0.06150253,0.002371968,0.001557026,0.011677696
McLean,0.027232679,0.005177515,0.000800961,0.004805767
Mercer,0.009673519,0.00313368,0,0.00241838
Morton,0.01751634,0.00511615,0,0.001568627
Mountrail,0.023021583,0.00085589,0,0
Nelson,0,0.004513917,0,0
Pembina,0.012032086,0.002253839,0,0
Pierce,0,0.025124491,0,0
Ransom,0.018972332,0.001819836,0,0.001581028
Renville,0,0.000539767,0,0
Richland,0.016964695,0.002209673,0.000917011,0.001834021
Rolette,0.029743269,0.001635546,0.002191609,0.000626174
Sargent,0.033018868,0.001288992,0,0
Sheridan,0,0.003014318,0,0
Sioux,0.144694534,0.001531068,0,0.028938907
Slope,0,0.001765001,0,0
Stark,0.028368794,0.003851157,0,0
Stutsman,0.014788169,0.006069803,0,0.006394884
Traill,0.00877193,0.000366524,0,0
Walsh,0.00324412,0.005502932,0,0.0081103
Ward,0.019111323,0.004750978,0.000955566,0.008958433
Williams,0.014154282,0.006740275,0.000471809,0.007077141
Adams,0.055773763,0.003962342,0,0.000523697
Antelope,0.029640608,0.003554319,0,0.002964061
Arthur,0,0,0,0
Banner,0.097368421,0.004343705,0,0.018421053
Blaine,0.02733119,0,0,0
Boone,0.01294964,0.001481756,0,0.017266187
Box Butte,0.056102784,0.004071877,0,0
Boyd,0.023529412,0,0,0
Brown,0.014537108,0.001620154,0,0
Buffalo,0.023866635,0.00578564,0,0.00251859
Burt,0.010209042,0.001783613,0,0
Butler,0.041902715,0.005224787,0.000195351,0.008888455
Cass,0.03021978,0.004507176,0,0.002174908
Cedar,0.019918974,0.001507421,0,0.001350439
Chase,0.022641509,0.002011061,0,0.004528302
Cherry,0.035003978,0.002259298,0,0.023070804
Cheyenne,0.076797386,0.005563282,0,0
Clay,0.007889546,0.002516119,0,0
Colfax,0.015232292,0.004192939,0,0
Cuming,0.045278851,0.000887607,0,0
Custer,0.018461538,0.001846381,0,0.001538462
Dakota,0.046356353,0.008124219,0,0.005341473
Dawes,0.02758133,0.002647546,0.001414427,0.002828854
Dawson,0.071180091,0.005959226,0,0.018999197
Deuel,0.023346304,0.003120125,0,0
Dixon,0.017204301,0.002066471,0,0
Dodge,0.023375667,0.004601731,0,0
Douglas,0.023291084,0.00555507,3.94E-05,0.004146108
Dundy,0.03343465,0.00102145,0,0
Fillmore,0.022665947,0.00212917,0,0.003237992
Franklin,0.029058116,0.00228385,0,0.008016032
Frontier,0.01396648,0.001104566,0,0.002094972
Furnas,0.004376368,0.000206954,0,0
Gage,0.025620123,0.00501703,0,0
Garden,0.059027778,0.005200208,0,0
Garfield,0.011570248,0.000538041,0,0
Gosper,0.006944444,0.005227343,0,0
Greeley,0.019690577,0.000528571,0,0
Hall,0.0377156,0.007308663,0.000306631,0.000459946
Hamilton,0.037588097,0.00284994,0,0
Harlan,0.012573964,0.001427756,0,0.00147929
Hayes,0.033816425,0,0,0
Hitchcock,0.035087719,0.001401051,0,0.007017544
Holt,0.030913012,0.002503852,0,0
Howard,0.034293553,0.001262427,0,0.013717421
Jefferson,0.099447514,0.005991213,0,0.012154696
Johnson,0.023569024,0.001889754,0,0
Kearney,0.023809524,0.001233426,0,0
Keith,0.034482759,0.002837123,0,0.006523765
Kimball,0.040462428,0.005683356,0,0.003853565
Knox,0.064846416,0.002220664,0,0.003412969
Lancaster,0.028019254,0.005475115,0,0.0012453
Lincoln,0.031293571,0.005696598,0,0.001239349
Madison,0.083696442,0.006282336,0.000363108,0.002723312
Merrick,0.022088353,0.003689134,0,0
Morrill,0.061538462,0.003045067,0,0.002366864
Nemaha,0.010549695,0.003636872,0,0.001110494
Nuckolls,0.014440433,0.002281022,0,0.001805054
Pawnee,0.023809524,0.002270254,0,0
